home,away,result,year
internacional,atléticomg,0.0,2008
coritiba,flamengo,0.0,2008
ipatinga,portuguesa,0.0,2008
fluminense,figueirense,0.0,2008
grêmio,cruzeiro,0.0,2008
atléticopr,vasco,0.0,2008
goiás,palmeiras,0.0,2008
santos,sport,0.0,2008
náutico,internacional,2.0,2008
flamengo,vitória,1.0,2008
sãopaulo,botafogo,0.0,2008
atléticomg,coritiba,0.0,2008
coritiba,ipatinga,0.0,2008
cruzeiro,goiás,1.0,2008
vitória,náutico,0.0,2008
vasco,fluminense,2.0,2008
internacional,sãopaulo,0.0,2008
portuguesa,flamengo,2.0,2008
botafogo,atléticomg,0.0,2008
palmeiras,santos,0.0,2008
figueirense,grêmio,1.0,2008
sport,atléticopr,0.0,2008
náutico,coritiba,1.0,2008
ipatinga,internacional,0.0,2008
fluminense,cruzeiro,1.0,2008
santos,vasco,0.0,2008
grêmio,palmeiras,2.0,2008
atléticopr,figueirense,2.0,2008
goiás,sport,1.0,2008
atléticomg,vitória,0.0,2008
flamengo,botafogo,2.0,2008
sãopaulo,portuguesa,0.0,2008
cruzeiro,náutico,0.0,2008
vitória,atléticopr,0.0,2008
portuguesa,fluminense,0.0,2008
botafogo,goiás,0.0,2008
palmeiras,flamengo,0.0,2008
figueirense,sãopaulo,2.0,2008
internacional,santos,1.0,2008
sport,ipatinga,0.0,2008
vasco,atléticomg,0.0,2008
coritiba,grêmio,1.0,2008
goiás,portuguesa,0.0,2008
náutico,figueirense,1.0,2008
fluminense,internacional,1.0,2008
grêmio,vitória,0.0,2008
ipatinga,palmeiras,1.0,2008
flamengo,cruzeiro,1.0,2008
sãopaulo,vasco,0.0,2008
santos,coritiba,1.0,2008
atléticomg,sport,0.0,2008
atléticopr,botafogo,1.0,2008
grêmio,ipatinga,0.0,2008
vasco,coritiba,1.0,2008
atléticopr,náutico,0.0,2008
sport,portuguesa,0.0,2008
santos,atléticomg,1.0,2008
goiás,flamengo,0.0,2008
fluminense,sãopaulo,0.0,2008
palmeiras,vitória,0.0,2008
figueirense,botafogo,1.0,2008
cruzeiro,internacional,0.0,2008
flamengo,atléticopr,0.0,2008
sãopaulo,goiás,0.0,2008
atléticomg,grêmio,1.0,2008
coritiba,sport,0.0,2008
vitória,vasco,0.0,2008
portuguesa,cruzeiro,0.0,2008
botafogo,palmeiras,0.0,2008
ipatinga,fluminense,0.0,2008
náutico,santos,0.0,2008
internacional,figueirense,2.0,2008
atléticopr,ipatinga,0.0,2008
figueirense,portuguesa,0.0,2008
cruzeiro,vitória,0.0,2008
grêmio,sãopaulo,0.0,2008
santos,flamengo,2.0,2008
vasco,internacional,0.0,2008
goiás,náutico,0.0,2008
fluminense,atléticomg,0.0,2008
sport,botafogo,1.0,2008
palmeiras,coritiba,0.0,2008
vitória,sport,2.0,2008
coritiba,figueirense,0.0,2008
botafogo,cruzeiro,0.0,2008
sãopaulo,atléticopr,0.0,2008
internacional,palmeiras,0.0,2008
náutico,fluminense,1.0,2008
ipatinga,santos,2.0,2008
portuguesa,vasco,1.0,2008
atléticomg,goiás,2.0,2008
flamengo,grêmio,0.0,2008
fluminense,sport,2.0,2008
figueirense,vitória,1.0,2008
coritiba,sãopaulo,2.0,2008
palmeiras,portuguesa,0.0,2008
internacional,flamengo,2.0,2008
santos,cruzeiro,0.0,2008
ipatinga,goiás,0.0,2008
vasco,botafogo,2.0,2008
atléticomg,atléticopr,0.0,2008
náutico,grêmio,2.0,2008
goiás,figueirense,0.0,2008
vitória,ipatinga,2.0,2008
botafogo,náutico,2.0,2008
grêmio,vasco,0.0,2008
sport,internacional,0.0,2008
atléticopr,palmeiras,1.0,2008
sãopaulo,santos,2.0,2008
portuguesa,atléticomg,2.0,2008
cruzeiro,coritiba,2.0,2008
flamengo,fluminense,2.0,2008
goiás,atléticopr,0.0,2008
santos,vitória,0.0,2008
figueirense,flamengo,1.0,2008
atléticomg,sãopaulo,2.0,2008
palmeiras,sport,1.0,2008
internacional,portuguesa,0.0,2008
fluminense,grêmio,2.0,2008
náutico,ipatinga,0.0,2008
coritiba,botafogo,1.0,2008
grêmio,goiás,1.0,2008
atléticopr,portuguesa,0.0,2008
ipatinga,atléticomg,0.0,2008
cruzeiro,palmeiras,1.0,2008
sãopaulo,flamengo,0.0,2008
sport,figueirense,0.0,2008
vasco,náutico,1.0,2008
santos,fluminense,0.0,2008
vitória,coritiba,0.0,2008
botafogo,internacional,1.0,2008
goiás,santos,0.0,2008
fluminense,coritiba,1.0,2008
atléticomg,náutico,0.0,2008
sport,sãopaulo,2.0,2008
atléticopr,grêmio,2.0,2008
portuguesa,botafogo,0.0,2008
figueirense,cruzeiro,1.0,2008
palmeiras,vasco,0.0,2008
internacional,vitória,0.0,2008
flamengo,ipatinga,0.0,2008
goiás,vitória,0.0,2008
flamengo,sport,0.0,2008
atléticomg,figueirense,2.0,2008
coritiba,atléticopr,2.0,2008
náutico,palmeiras,2.0,2008
sãopaulo,cruzeiro,0.0,2008
ipatinga,vasco,0.0,2008
internacional,grêmio,0.0,2008
santos,portuguesa,2.0,2008
botafogo,fluminense,2.0,2008
fluminense,goiás,2.0,2008
vitória,portuguesa,0.0,2008
cruzeiro,sport,0.0,2008
grêmio,botafogo,0.0,2008
ipatinga,sãopaulo,1.0,2008
palmeiras,atléticomg,0.0,2008
náutico,flamengo,1.0,2008
santos,atléticopr,0.0,2008
coritiba,internacional,0.0,2008
vasco,figueirense,1.0,2008
grêmio,santos,0.0,2008
sport,vasco,2.0,2008
figueirense,palmeiras,2.0,2008
botafogo,vitória,0.0,2008
sãopaulo,náutico,0.0,2008
cruzeiro,ipatinga,0.0,2008
goiás,internacional,2.0,2008
portuguesa,coritiba,2.0,2008
atléticopr,fluminense,1.0,2008
flamengo,atléticomg,1.0,2008
botafogo,santos,1.0,2008
internacional,atléticopr,0.0,2008
figueirense,ipatinga,2.0,2008
palmeiras,sãopaulo,2.0,2008
vitória,fluminense,2.0,2008
coritiba,goiás,2.0,2008
atléticomg,cruzeiro,1.0,2008
portuguesa,grêmio,0.0,2008
sport,náutico,2.0,2008
vasco,flamengo,1.0,2008
goiás,vasco,1.0,2008
grêmio,sport,0.0,2008
flamengo,coritiba,0.0,2008
sãopaulo,vitória,0.0,2008
fluminense,palmeiras,0.0,2008
ipatinga,botafogo,1.0,2008
santos,figueirense,0.0,2008
atléticopr,cruzeiro,0.0,2008
náutico,portuguesa,2.0,2008
atléticomg,internacional,2.0,2008
portuguesa,ipatinga,0.0,2008
coritiba,atléticomg,0.0,2008
internacional,náutico,2.0,2008
palmeiras,goiás,0.0,2008
botafogo,sãopaulo,1.0,2008
cruzeiro,grêmio,0.0,2008
vitória,flamengo,2.0,2008
sport,santos,2.0,2008
vasco,atléticopr,2.0,2008
figueirense,fluminense,1.0,2008
flamengo,portuguesa,2.0,2008
náutico,vitória,0.0,2008
ipatinga,coritiba,0.0,2008
santos,palmeiras,1.0,2008
goiás,cruzeiro,0.0,2008
atléticopr,sport,0.0,2008
atléticomg,botafogo,0.0,2008
fluminense,vasco,1.0,2008
grêmio,figueirense,2.0,2008
sãopaulo,internacional,0.0,2008
portuguesa,sãopaulo,1.0,2008
vasco,santos,0.0,2008
figueirense,atléticopr,1.0,2008
palmeiras,grêmio,1.0,2008
cruzeiro,fluminense,0.0,2008
coritiba,náutico,2.0,2008
sport,goiás,0.0,2008
botafogo,flamengo,1.0,2008
internacional,ipatinga,0.0,2008
vitória,atléticomg,1.0,2008
atléticomg,vasco,0.0,2008
fluminense,portuguesa,0.0,2008
ipatinga,sport,0.0,2008
náutico,cruzeiro,0.0,2008
flamengo,palmeiras,0.0,2008
sãopaulo,figueirense,0.0,2008
goiás,botafogo,0.0,2008
grêmio,coritiba,0.0,2008
atléticopr,vitória,0.0,2008
santos,internacional,0.0,2008
figueirense,náutico,0.0,2008
botafogo,atléticopr,2.0,2008
portuguesa,goiás,2.0,2008
coritiba,santos,0.0,2008
vitória,grêmio,0.0,2008
cruzeiro,flamengo,0.0,2008
vasco,sãopaulo,1.0,2008
internacional,fluminense,1.0,2008
palmeiras,ipatinga,0.0,2008
coritiba,vasco,1.0,2008
botafogo,figueirense,1.0,2008
portuguesa,sport,2.0,2008
náutico,atléticopr,0.0,2008
atléticomg,santos,2.0,2008
internacional,cruzeiro,0.0,2008
vitória,palmeiras,2.0,2008
flamengo,goiás,2.0,2008
ipatinga,grêmio,1.0,2008
sãopaulo,fluminense,2.0,2008
santos,náutico,2.0,2008
vasco,vitória,1.0,2008
figueirense,internacional,0.0,2008
atléticopr,flamengo,0.0,2008
sport,coritiba,0.0,2008
cruzeiro,portuguesa,0.0,2008
fluminense,ipatinga,2.0,2008
palmeiras,botafogo,1.0,2008
grêmio,atléticomg,0.0,2008
goiás,sãopaulo,1.0,2008
sport,barueri,2.0,2009
palmeiras,coritiba,0.0,2009
avaí,atléticomg,2.0,2009
corinthians,internacional,1.0,2009
fluminense,sãopaulo,0.0,2009
atléticopr,vitória,1.0,2009
cruzeiro,flamengo,0.0,2009
grêmio,santos,2.0,2009
santoandré,botafogo,2.0,2009
goiás,náutico,2.0,2009
coritiba,santoandré,1.0,2009
atléticomg,grêmio,0.0,2009
flamengo,avaí,2.0,2009
santos,goiás,2.0,2009
sãopaulo,atléticopr,2.0,2009
barueri,fluminense,2.0,2009
internacional,palmeiras,0.0,2009
botafogo,corinthians,2.0,2009
vitória,sport,0.0,2009
náutico,cruzeiro,0.0,2009
corinthians,barueri,0.0,2009
cruzeiro,vitória,0.0,2009
goiás,internacional,1.0,2009
palmeiras,sãopaulo,2.0,2009
fluminense,santos,1.0,2009
atléticopr,náutico,1.0,2009
grêmio,botafogo,0.0,2009
sport,atléticomg,1.0,2009
avaí,coritiba,2.0,2009
santoandré,flamengo,1.0,2009
botafogo,sport,2.0,2009
coritiba,goiás,1.0,2009
atléticomg,santoandré,2.0,2009
sãopaulo,cruzeiro,0.0,2009
santos,corinthians,0.0,2009
flamengo,atléticopr,0.0,2009
náutico,fluminense,2.0,2009
vitória,grêmio,0.0,2009
barueri,palmeiras,2.0,2009
internacional,avaí,0.0,2009
grêmio,náutico,0.0,2009
santoandré,santos,2.0,2009
corinthians,coritiba,0.0,2009
palmeiras,vitória,0.0,2009
atléticopr,atléticomg,1.0,2009
sport,flamengo,0.0,2009
avaí,sãopaulo,2.0,2009
cruzeiro,internacional,2.0,2009
goiás,barueri,2.0,2009
fluminense,botafogo,0.0,2009
sãopaulo,santoandré,2.0,2009
sport,atléticopr,1.0,2009
botafogo,santos,0.0,2009
goiás,corinthians,2.0,2009
fluminense,grêmio,2.0,2009
coritiba,flamengo,0.0,2009
atléticomg,náutico,0.0,2009
barueri,avaí,0.0,2009
palmeiras,cruzeiro,0.0,2009
internacional,vitória,2.0,2009
atléticopr,palmeiras,2.0,2009
vitória,botafogo,0.0,2009
santoandré,sport,0.0,2009
grêmio,goiás,2.0,2009
avaí,fluminense,0.0,2009
náutico,coritiba,1.0,2009
corinthians,sãopaulo,0.0,2009
santos,atléticomg,1.0,2009
cruzeiro,barueri,1.0,2009
flamengo,internacional,0.0,2009
atléticopr,corinthians,0.0,2009
barueri,atléticomg,0.0,2009
sãopaulo,náutico,0.0,2009
cruzeiro,avaí,0.0,2009
botafogo,goiás,1.0,2009
palmeiras,santos,2.0,2009
internacional,coritiba,0.0,2009
vitória,santoandré,0.0,2009
sport,grêmio,0.0,2009
fluminense,flamengo,2.0,2009
santos,sport,0.0,2009
santoandré,barueri,2.0,2009
flamengo,vitória,0.0,2009
coritiba,sãopaulo,0.0,2009
goiás,cruzeiro,0.0,2009
atléticomg,botafogo,2.0,2009
grêmio,atléticopr,0.0,2009
avaí,palmeiras,1.0,2009
náutico,internacional,1.0,2009
corinthians,fluminense,0.0,2009
avaí,botafogo,1.0,2009
barueri,coritiba,0.0,2009
palmeiras,náutico,0.0,2009
cruzeiro,atléticomg,1.0,2009
atléticopr,internacional,0.0,2009
grêmio,corinthians,0.0,2009
sãopaulo,flamengo,2.0,2009
vitória,santos,0.0,2009
sport,goiás,0.0,2009
fluminense,santoandré,1.0,2009
goiás,avaí,1.0,2009
coritiba,grêmio,0.0,2009
santos,barueri,2.0,2009
santoandré,atléticopr,0.0,2009
flamengo,palmeiras,1.0,2009
internacional,fluminense,0.0,2009
atléticomg,sãopaulo,0.0,2009
corinthians,sport,0.0,2009
náutico,vitória,2.0,2009
botafogo,cruzeiro,2.0,2009
fluminense,goiás,1.0,2009
palmeiras,santoandré,0.0,2009
grêmio,internacional,0.0,2009
sãopaulo,santos,0.0,2009
atléticopr,coritiba,2.0,2009
vitória,atléticomg,2.0,2009
cruzeiro,corinthians,1.0,2009
barueri,náutico,0.0,2009
sport,avaí,1.0,2009
botafogo,flamengo,2.0,2009
flamengo,barueri,2.0,2009
santoandré,cruzeiro,1.0,2009
avaí,grêmio,0.0,2009
santos,atléticopr,0.0,2009
goiás,palmeiras,0.0,2009
internacional,sãopaulo,2.0,2009
náutico,botafogo,2.0,2009
atléticomg,fluminense,0.0,2009
coritiba,sport,2.0,2009
corinthians,vitória,0.0,2009
grêmio,santoandré,0.0,2009
atléticopr,avaí,1.0,2009
botafogo,internacional,0.0,2009
santos,flamengo,1.0,2009
corinthians,palmeiras,1.0,2009
atléticomg,goiás,1.0,2009
sport,náutico,2.0,2009
fluminense,cruzeiro,2.0,2009
vitória,coritiba,0.0,2009
barueri,sãopaulo,1.0,2009
náutico,santos,1.0,2009
coritiba,botafogo,2.0,2009
goiás,atléticopr,0.0,2009
internacional,barueri,0.0,2009
cruzeiro,sport,0.0,2009
santoandré,corinthians,2.0,2009
palmeiras,fluminense,0.0,2009
avaí,vitória,0.0,2009
flamengo,atléticomg,0.0,2009
sãopaulo,grêmio,0.0,2009
sport,palmeiras,1.0,2009
botafogo,barueri,0.0,2009
flamengo,náutico,2.0,2009
corinthians,avaí,2.0,2009
vitória,sãopaulo,1.0,2009
atléticopr,fluminense,0.0,2009
santoandré,goiás,1.0,2009
grêmio,cruzeiro,0.0,2009
atléticomg,coritiba,0.0,2009
santos,internacional,2.0,2009
cruzeiro,atléticopr,1.0,2009
avaí,santoandré,0.0,2009
sãopaulo,botafogo,0.0,2009
náutico,corinthians,0.0,2009
coritiba,santos,1.0,2009
goiás,flamengo,0.0,2009
palmeiras,grêmio,2.0,2009
fluminense,sport,0.0,2009
barueri,vitória,0.0,2009
internacional,atléticomg,0.0,2009
santos,avaí,2.0,2009
náutico,santoandré,0.0,2009
botafogo,atléticopr,1.0,2009
flamengo,corinthians,0.0,2009
vitória,fluminense,2.0,2009
coritiba,cruzeiro,1.0,2009
sãopaulo,goiás,0.0,2009
barueri,grêmio,0.0,2009
internacional,sport,0.0,2009
atléticomg,palmeiras,2.0,2009
avaí,náutico,0.0,2009
santoandré,internacional,1.0,2009
palmeiras,botafogo,2.0,2009
fluminense,coritiba,1.0,2009
grêmio,flamengo,0.0,2009
corinthians,atléticomg,0.0,2009
sport,sãopaulo,1.0,2009
goiás,vitória,0.0,2009
atléticopr,barueri,0.0,2009
cruzeiro,santos,2.0,2009
santos,grêmio,0.0,2009
vitória,atléticopr,0.0,2009
botafogo,santoandré,1.0,2009
barueri,sport,0.0,2009
sãopaulo,fluminense,0.0,2009
coritiba,palmeiras,0.0,2009
internacional,corinthians,1.0,2009
flamengo,cruzeiro,1.0,2009
náutico,goiás,0.0,2009
atléticomg,avaí,2.0,2009
palmeiras,internacional,0.0,2009
santoandré,coritiba,0.0,2009
sport,vitória,0.0,2009
corinthians,botafogo,2.0,2009
atléticopr,sãopaulo,0.0,2009
grêmio,atléticomg,0.0,2009
fluminense,barueri,2.0,2009
goiás,santos,0.0,2009
cruzeiro,náutico,0.0,2009
avaí,flamengo,0.0,2009
barueri,corinthians,2.0,2009
coritiba,avaí,0.0,2009
flamengo,santoandré,0.0,2009
náutico,atléticopr,0.0,2009
sãopaulo,palmeiras,2.0,2009
santos,fluminense,0.0,2009
atléticomg,sport,2.0,2009
vitória,cruzeiro,2.0,2009
internacional,goiás,0.0,2009
botafogo,grêmio,2.0,2009
corinthians,santos,0.0,2009
palmeiras,barueri,0.0,2009
grêmio,vitória,2.0,2009
sport,botafogo,0.0,2009
atléticopr,flamengo,2.0,2009
cruzeiro,sãopaulo,1.0,2009
goiás,coritiba,2.0,2009
avaí,internacional,1.0,2009
fluminense,náutico,2.0,2009
santoandré,atléticomg,1.0,2009
sãopaulo,avaí,0.0,2009
flamengo,sport,0.0,2009
santos,santoandré,0.0,2009
atléticomg,atléticopr,0.0,2009
vitória,palmeiras,0.0,2009
internacional,cruzeiro,1.0,2009
botafogo,fluminense,2.0,2009
náutico,grêmio,1.0,2009
barueri,goiás,0.0,2009
coritiba,corinthians,2.0,2009
atléticopr,sport,0.0,2009
vitória,internacional,0.0,2009
náutico,atléticomg,2.0,2009
grêmio,fluminense,0.0,2009
santoandré,sãopaulo,2.0,2009
avaí,barueri,0.0,2009
flamengo,coritiba,0.0,2009
santos,botafogo,2.0,2009
corinthians,goiás,1.0,2009
cruzeiro,palmeiras,1.0,2009
palmeiras,atléticopr,0.0,2009
barueri,cruzeiro,1.0,2009
internacional,flamengo,2.0,2009
sãopaulo,corinthians,2.0,2009
coritiba,náutico,0.0,2009
goiás,grêmio,0.0,2009
fluminense,avaí,0.0,2009
atléticomg,santos,0.0,2009
botafogo,vitória,1.0,2009
sport,santoandré,0.0,2009
náutico,sãopaulo,1.0,2009
santoandré,vitória,0.0,2009
corinthians,atléticopr,1.0,2009
atléticomg,barueri,0.0,2009
santos,palmeiras,1.0,2009
grêmio,sport,2.0,2009
goiás,botafogo,1.0,2009
flamengo,fluminense,0.0,2009
