home,away,result,year,home previous,away previous
figueirense,flamengo,1.0,2014,2.0,0.0
cruzeiro,corinthians,1.0,2014,2.0,2.0
santos,bahia,0.0,2014,3.0,2.0
fluminense,atléticomg,2.0,2014,1.0,4.0
chapecoense,internacional,0.0,2014,1.0,3.0
corinthians,botafogo,2.0,2014,3.0,1.0
goiás,coritiba,0.0,2014,2.0,2.0
palmeira,grêmio,0.0,2014,3.0,3.0
flamengo,cruzeiro,0.0,2014,1.0,2.0
atléticomg,sãopaulo,0.0,2014,2.0,2.0
bahia,chapecoense,1.0,2014,2.0,2.0
internacional,fluminense,0.0,2014,2.0,1.0
criciúma,santos,0.0,2014,1.0,4.0
sportrecife,vitória,1.0,2014,0.0,1.0
atléticopr,figueirense,0.0,2014,1.0,2.0
fluminense,criciúma,0.0,2014,1.0,2.0
sãopaulo,bahia,0.0,2014,2.0,2.0
goiás,grêmio,2.0,2014,2.0,2.0
atléticomg,chapecoense,0.0,2014,3.0,3.0
internacional,corinthians,1.0,2014,2.0,2.0
figueirense,coritiba,0.0,2014,1.0,2.0
palmeira,santos,1.0,2014,4.0,3.0
atléticopr,flamengo,0.0,2014,2.0,2.0
vitória,cruzeiro,1.0,2014,2.0,1.0
botafogo,sportrecife,2.0,2014,0.0,0.0
bahia,atléticomg,2.0,2014,1.0,3.0
cruzeiro,palmeira,2.0,2014,2.0,3.0
flamengo,internacional,0.0,2014,2.0,2.0
corinthians,vitória,0.0,2014,3.0,2.0
criciúma,atléticopr,1.0,2014,2.0,3.0
coritiba,botafogo,0.0,2014,2.0,0.0
grêmio,figueirense,0.0,2014,1.0,2.0
santos,fluminense,1.0,2014,4.0,1.0
chapecoense,sãopaulo,2.0,2014,2.0,3.0
sportrecife,goiás,1.0,2014,0.0,2.0
palmeira,corinthians,2.0,2014,3.0,4.0
fluminense,atléticopr,0.0,2014,2.0,3.0
figueirense,cruzeiro,2.0,2014,1.0,2.0
chapecoense,santos,2.0,2014,2.0,2.0
coritiba,grêmio,2.0,2014,2.0,2.0
atléticomg,sportrecife,0.0,2014,2.0,0.0
vitória,criciúma,0.0,2014,1.0,2.0
internacional,bahia,0.0,2014,1.0,0.0
botafogo,flamengo,0.0,2014,0.0,3.0
sãopaulo,goiás,0.0,2014,2.0,3.0
grêmio,vitória,0.0,2014,2.0,2.0
goiás,fluminense,1.0,2014,2.0,3.0
corinthians,coritiba,2.0,2014,3.0,2.0
santos,internacional,1.0,2014,2.0,2.0
sportrecife,figueirense,0.0,2014,0.0,1.0
criciúma,sãopaulo,1.0,2014,1.0,2.0
cruzeiro,botafogo,0.0,2014,1.0,1.0
flamengo,chapecoense,0.0,2014,2.0,2.0
atléticopr,atléticomg,0.0,2014,3.0,3.0
bahia,palmeira,1.0,2014,0.0,1.0
palmeira,atléticomg,1.0,2014,2.0,3.0
coritiba,fluminense,0.0,2014,1.0,4.0
botafogo,atléticopr,1.0,2014,1.0,4.0
sportrecife,flamengo,2.0,2014,1.0,3.0
vitória,sãopaulo,1.0,2014,2.0,3.0
grêmio,internacional,0.0,2014,2.0,3.0
figueirense,chapecoense,0.0,2014,1.0,0.0
goiás,bahia,0.0,2014,1.0,0.0
corinthians,santos,0.0,2014,2.0,1.0
cruzeiro,criciúma,0.0,2014,2.0,0.0
fluminense,botafogo,0.0,2014,4.0,1.0
criciúma,grêmio,1.0,2014,0.0,3.0
bahia,corinthians,1.0,2014,0.0,3.0
internacional,goiás,0.0,2014,2.0,2.0
santos,cruzeiro,1.0,2014,1.0,3.0
atléticopr,sportrecife,1.0,2014,4.0,1.0
flamengo,coritiba,0.0,2014,2.0,2.0
atléticomg,figueirense,2.0,2014,2.0,1.0
sãopaulo,palmeira,0.0,2014,3.0,1.0
chapecoense,vitória,1.0,2014,0.0,1.0
sãopaulo,internacional,2.0,2014,4.0,3.0
botafogo,figueirense,1.0,2014,1.0,1.0
atléticopr,santos,2.0,2014,3.0,0.0
vitória,coritiba,2.0,2014,2.0,2.0
criciúma,bahia,1.0,2014,0.0,0.0
goiás,corinthians,1.0,2014,2.0,2.0
atléticomg,flamengo,0.0,2014,2.0,2.0
palmeira,sportrecife,1.0,2014,1.0,2.0
fluminense,chapecoense,1.0,2014,3.0,0.0
grêmio,cruzeiro,1.0,2014,3.0,3.0
internacional,atléticomg,0.0,2014,3.0,3.0
bahia,atléticopr,1.0,2014,1.0,2.0
cruzeiro,goiás,0.0,2014,4.0,1.0
figueirense,vitória,0.0,2014,2.0,2.0
flamengo,criciúma,2.0,2014,2.0,0.0
sportrecife,fluminense,2.0,2014,3.0,2.0
santos,sãopaulo,1.0,2014,0.0,4.0
coritiba,palmeira,0.0,2014,1.0,1.0
corinthians,grêmio,0.0,2014,3.0,3.0
chapecoense,botafogo,0.0,2014,1.0,0.0
internacional,palmeira,0.0,2014,3.0,1.0
criciúma,sportrecife,2.0,2014,0.0,3.0
flamengo,vitória,0.0,2014,2.0,1.0
fluminense,corinthians,0.0,2014,1.0,4.0
sãopaulo,figueirense,2.0,2014,4.0,3.0
santos,botafogo,0.0,2014,0.0,0.0
chapecoense,cruzeiro,2.0,2014,2.0,5.0
atléticopr,goiás,0.0,2014,3.0,1.0
atléticomg,coritiba,1.0,2014,2.0,2.0
bahia,grêmio,0.0,2014,1.0,2.0
corinthians,criciúma,0.0,2014,4.0,0.0
figueirense,internacional,1.0,2014,3.0,3.0
goiás,chapecoense,0.0,2014,1.0,2.0
botafogo,atléticomg,2.0,2014,0.0,1.0
sportrecife,sãopaulo,0.0,2014,2.0,3.0
palmeira,atléticopr,2.0,2014,0.0,2.0
coritiba,bahia,0.0,2014,2.0,2.0
cruzeiro,fluminense,0.0,2014,4.0,2.0
vitória,santos,1.0,2014,1.0,1.0
grêmio,flamengo,2.0,2014,1.0,2.0
palmeira,atléticomg,2.0,2015,0.0,1.0
chapecoense,coritiba,0.0,2015,2.0,3.0
fluminense,joinvile,0.0,2015,1.0,0.0
grêmio,pontepreta,2.0,2015,0.0,0.0
atléticopr,internacional,0.0,2015,2.0,3.0
sportrecife,figueirense,0.0,2015,3.0,2.0
sãopaulo,flamengo,0.0,2015,2.0,2.0
cruzeiro,corinthians,1.0,2015,3.0,3.0
vasco,goiás,2.0,2015,0.0,1.0
avaí,santos,2.0,2015,0.0,2.0
coritiba,grêmio,0.0,2015,3.0,0.0
goiás,atléticopr,0.0,2015,1.0,3.0
corinthians,chapecoense,0.0,2015,4.0,3.0
figueirense,vasco,2.0,2015,1.0,0.0
atléticomg,fluminense,0.0,2015,1.0,2.0
santos,cruzeiro,0.0,2015,2.0,3.0
flamengo,sportrecife,2.0,2015,1.0,3.0
internacional,avaí,0.0,2015,3.0,0.0
pontepreta,sãopaulo,0.0,2015,0.0,2.0
joinvile,palmeira,2.0,2015,0.0,0.0
sãopaulo,joinvile,0.0,2015,2.0,0.0
vasco,internacional,2.0,2015,0.0,3.0
grêmio,figueirense,0.0,2015,0.0,1.0
palmeira,goiás,1.0,2015,0.0,2.0
fluminense,corinthians,2.0,2015,2.0,4.0
avaí,flamengo,0.0,2015,0.0,1.0
atléticopr,atléticomg,0.0,2015,2.0,1.0
chapecoense,santos,0.0,2015,2.0,3.0
sportrecife,coritiba,0.0,2015,2.0,3.0
cruzeiro,pontepreta,2.0,2015,1.0,1.0
pontepreta,chapecoense,0.0,2015,1.0,2.0
coritiba,avaí,1.0,2015,3.0,1.0
joinvile,atléticopr,1.0,2015,0.0,3.0
santos,sportrecife,2.0,2015,3.0,3.0
corinthians,palmeira,1.0,2015,3.0,0.0
goiás,grêmio,2.0,2015,3.0,1.0
internacional,sãopaulo,2.0,2015,2.0,2.0
atléticomg,vasco,0.0,2015,1.0,0.0
figueirense,cruzeiro,0.0,2015,0.0,1.0
flamengo,fluminense,1.0,2015,0.0,1.0
vasco,pontepreta,1.0,2015,0.0,2.0
atléticopr,figueirense,0.0,2015,3.0,1.0
chapecoense,joinvile,0.0,2015,2.0,0.0
sãopaulo,santos,0.0,2015,2.0,2.0
grêmio,corinthians,0.0,2015,1.0,2.0
cruzeiro,flamengo,0.0,2015,1.0,0.0
avaí,atléticomg,1.0,2015,2.0,2.0
fluminense,coritiba,0.0,2015,2.0,1.0
palmeira,internacional,2.0,2015,1.0,1.0
sportrecife,goiás,0.0,2015,2.0,2.0
santos,pontepreta,2.0,2015,1.0,3.0
flamengo,chapecoense,0.0,2015,0.0,3.0
atléticomg,cruzeiro,1.0,2015,3.0,1.0
atléticopr,vasco,0.0,2015,4.0,0.0
sãopaulo,grêmio,0.0,2015,3.0,2.0
joinvile,corinthians,1.0,2015,0.0,2.0
internacional,coritiba,0.0,2015,1.0,1.0
fluminense,sportrecife,2.0,2015,2.0,2.0
goiás,avaí,1.0,2015,2.0,2.0
figueirense,palmeira,0.0,2015,1.0,1.0
atléticomg,santos,2.0,2015,3.0,1.0
coritiba,flamengo,1.0,2015,0.0,1.0
corinthians,internacional,0.0,2015,2.0,2.0
chapecoense,sãopaulo,1.0,2015,2.0,3.0
vasco,cruzeiro,1.0,2015,0.0,2.0
sportrecife,joinvile,0.0,2015,2.0,0.0
pontepreta,goiás,2.0,2015,3.0,1.0
grêmio,atléticopr,0.0,2015,2.0,4.0
avaí,figueirense,2.0,2015,3.0,2.0
palmeira,fluminense,0.0,2015,1.0,2.0
figueirense,internacional,2.0,2015,2.0,1.0
flamengo,atléticomg,1.0,2015,2.0,2.0
santos,corinthians,0.0,2015,0.0,2.0
sportrecife,vasco,0.0,2015,3.0,0.0
grêmio,palmeira,0.0,2015,2.0,2.0
cruzeiro,chapecoense,1.0,2015,3.0,2.0
atléticopr,coritiba,2.0,2015,4.0,0.0
sãopaulo,avaí,2.0,2015,3.0,2.0
joinvile,goiás,0.0,2015,0.0,0.0
fluminense,pontepreta,0.0,2015,2.0,2.0
avaí,grêmio,1.0,2015,2.0,3.0
chapecoense,sportrecife,2.0,2015,2.0,3.0
corinthians,figueirense,0.0,2015,2.0,2.0
atléticomg,joinvile,0.0,2015,3.0,1.0
coritiba,cruzeiro,0.0,2015,0.0,3.0
goiás,fluminense,1.0,2015,0.0,3.0
palmeira,sãopaulo,0.0,2015,1.0,3.0
pontepreta,atléticopr,0.0,2015,1.0,2.0
vasco,flamengo,0.0,2015,0.0,2.0
internacional,santos,0.0,2015,1.0,1.0
vasco,avaí,0.0,2015,1.0,1.0
sportrecife,internacional,0.0,2015,3.0,2.0
atléticomg,coritiba,0.0,2015,3.0,1.0
palmeira,chapecoense,0.0,2015,2.0,1.0
grêmio,cruzeiro,0.0,2015,4.0,3.0
joinvile,flamengo,1.0,2015,1.0,2.0
atléticopr,sãopaulo,0.0,2015,1.0,2.0
figueirense,goiás,0.0,2015,1.0,0.0
corinthians,pontepreta,0.0,2015,3.0,1.0
fluminense,santos,0.0,2015,2.0,1.0
coritiba,joinvile,2.0,2015,1.0,1.0
cruzeiro,atléticopr,0.0,2015,2.0,2.0
chapecoense,vasco,0.0,2015,1.0,2.0
avaí,sportrecife,2.0,2015,1.0,3.0
goiás,corinthians,2.0,2015,0.0,4.0
sãopaulo,fluminense,2.0,2015,1.0,3.0
santos,grêmio,1.0,2015,1.0,4.0
pontepreta,palmeira,1.0,2015,1.0,3.0
flamengo,figueirense,1.0,2015,2.0,2.0
internacional,atléticomg,1.0,2015,1.0,3.0
coritiba,pontepreta,2.0,2015,1.0,1.0
goiás,santos,0.0,2015,0.0,1.0
chapecoense,grêmio,0.0,2015,2.0,5.0
palmeira,avaí,0.0,2015,4.0,0.0
figueirense,joinvile,1.0,2015,2.0,1.0
vasco,sãopaulo,1.0,2015,2.0,0.0
internacional,flamengo,1.0,2015,1.0,1.0
atléticomg,sportrecife,0.0,2015,4.0,2.0
corinthians,atléticopr,0.0,2015,2.0,1.0
fluminense,cruzeiro,0.0,2015,3.0,1.0
santos,figueirense,0.0,2015,1.0,2.0
grêmio,vasco,0.0,2015,4.0,2.0
pontepreta,atléticomg,1.0,2015,1.0,4.0
sãopaulo,coritiba,0.0,2015,1.0,1.0
joinvile,internacional,1.0,2015,2.0,1.0
atléticopr,fluminense,1.0,2015,1.0,4.0
flamengo,corinthians,1.0,2015,2.0,3.0
cruzeiro,goiás,0.0,2015,1.0,1.0
avaí,chapecoense,0.0,2015,0.0,2.0
sportrecife,palmeira,2.0,2015,1.0,4.0
flamengo,grêmio,0.0,2015,2.0,4.0
internacional,goiás,0.0,2015,2.0,1.0
corinthians,atléticomg,0.0,2015,4.0,5.0
atléticopr,chapecoense,0.0,2015,1.0,2.0
sportrecife,sãopaulo,0.0,2015,1.0,2.0
figueirense,coritiba,2.0,2015,2.0,0.0
palmeira,santos,0.0,2015,4.0,1.0
fluminense,vasco,1.0,2015,3.0,2.0
cruzeiro,avaí,2.0,2015,2.0,1.0
joinvile,pontepreta,2.0,2015,1.0,0.0
avaí,atléticopr,1.0,2015,1.0,2.0
grêmio,sportrecife,2.0,2015,3.0,2.0
atléticomg,figueirense,0.0,2015,4.0,2.0
santos,joinvile,0.0,2015,1.0,1.0
chapecoense,fluminense,0.0,2015,2.0,3.0
sãopaulo,cruzeiro,0.0,2015,2.0,2.0
coritiba,corinthians,2.0,2015,0.0,4.0
goiás,flamengo,1.0,2015,1.0,2.0
pontepreta,internacional,2.0,2015,0.0,2.0
vasco,palmeira,1.0,2015,1.0,3.0
corinthians,vasco,0.0,2015,3.0,1.0
atléticomg,sãopaulo,0.0,2015,4.0,3.0
fluminense,grêmio,0.0,2015,2.0,2.0
coritiba,goiás,2.0,2015,0.0,1.0
palmeira,atléticopr,1.0,2015,4.0,2.0
joinvile,avaí,0.0,2015,1.0,1.0
figueirense,pontepreta,0.0,2015,1.0,0.0
flamengo,santos,2.0,2015,3.0,2.0
internacional,chapecoense,2.0,2015,2.0,2.0
sportrecife,cruzeiro,2.0,2015,1.0,1.0
avaí,fluminense,0.0,2015,1.0,3.0
santos,coritiba,0.0,2015,2.0,0.0
vasco,joinvile,2.0,2015,1.0,2.0
atléticopr,sportrecife,2.0,2015,3.0,1.0
goiás,atléticomg,2.0,2015,0.0,4.0
pontepreta,flamengo,0.0,2015,0.0,3.0
sãopaulo,corinthians,2.0,2015,2.0,4.0
cruzeiro,palmeira,0.0,2015,1.0,2.0
grêmio,internacional,0.0,2015,1.0,2.0
chapecoense,figueirense,2.0,2015,1.0,1.0
flamengo,atléticopr,0.0,2015,2.0,3.0
coritiba,palmeira,0.0,2015,0.0,2.0
goiás,chapecoense,2.0,2015,0.0,1.0
santos,vasco,0.0,2015,2.0,1.0
corinthians,sportrecife,0.0,2015,3.0,1.0
internacional,fluminense,0.0,2015,1.0,2.0
figueirense,sãopaulo,1.0,2015,1.0,1.0
pontepreta,avaí,0.0,2015,1.0,2.0
atléticomg,grêmio,1.0,2015,2.0,1.0
joinvile,cruzeiro,0.0,2015,1.0,1.0
vasco,coritiba,1.0,2015,1.0,1.0
atléticopr,santos,2.0,2015,3.0,3.0
sãopaulo,goiás,1.0,2015,2.0,0.0
palmeira,flamengo,0.0,2015,2.0,2.0
fluminense,figueirense,0.0,2015,1.0,1.0
sportrecife,pontepreta,2.0,2015,0.0,2.0
cruzeiro,internacional,2.0,2015,1.0,1.0
avaí,corinthians,1.0,2015,1.0,2.0
chapecoense,atléticomg,0.0,2015,1.0,2.0
grêmio,joinvile,0.0,2015,2.0,2.0
goiás,vasco,0.0,2015,1.0,0.0
santos,avaí,0.0,2015,3.0,1.0
figueirense,sportrecife,0.0,2015,1.0,0.0
coritiba,chapecoense,0.0,2015,2.0,2.0
pontepreta,grêmio,2.0,2015,2.0,3.0
internacional,atléticopr,0.0,2015,1.0,1.0
joinvile,fluminense,0.0,2015,2.0,2.0
flamengo,sãopaulo,0.0,2015,2.0,1.0
corinthians,cruzeiro,0.0,2015,3.0,1.0
atléticomg,palmeira,0.0,2015,1.0,2.0
vasco,figueirense,1.0,2015,0.0,2.0
sãopaulo,pontepreta,0.0,2015,1.0,2.0
grêmio,coritiba,2.0,2015,3.0,3.0
avaí,internacional,0.0,2015,1.0,2.0
sportrecife,flamengo,1.0,2015,0.0,2.0
chapecoense,corinthians,1.0,2015,1.0,3.0
palmeira,joinvile,0.0,2015,1.0,2.0
fluminense,atléticomg,1.0,2015,1.0,1.0
cruzeiro,santos,1.0,2015,1.0,3.0
atléticopr,goiás,0.0,2015,0.0,2.0
pontepreta,cruzeiro,1.0,2015,2.0,1.0
internacional,vasco,0.0,2015,2.0,0.0
joinvile,sãopaulo,2.0,2015,2.0,2.0
atléticomg,atléticopr,1.0,2015,2.0,1.0
flamengo,avaí,0.0,2015,3.0,1.0
corinthians,fluminense,0.0,2015,4.0,1.0
coritiba,sportrecife,2.0,2015,3.0,0.0
goiás,palmeira,0.0,2015,2.0,2.0
santos,chapecoense,0.0,2015,3.0,1.0
figueirense,grêmio,1.0,2015,2.0,2.0
sãopaulo,internacional,0.0,2015,2.0,3.0
vasco,atléticomg,1.0,2015,0.0,2.0
atléticopr,joinvile,2.0,2015,2.0,2.0
cruzeiro,figueirense,0.0,2015,1.0,2.0
chapecoense,pontepreta,2.0,2015,1.0,1.0
palmeira,corinthians,2.0,2015,2.0,4.0
avaí,coritiba,1.0,2015,1.0,2.0
grêmio,goiás,0.0,2015,3.0,3.0
fluminense,flamengo,1.0,2015,1.0,3.0
sportrecife,santos,2.0,2015,0.0,3.0
pontepreta,vasco,1.0,2015,0.0,0.0
internacional,palmeira,0.0,2015,2.0,2.0
atléticomg,avaí,0.0,2015,3.0,1.0
figueirense,atléticopr,2.0,2015,2.0,2.0
coritiba,fluminense,2.0,2015,2.0,1.0
santos,sãopaulo,0.0,2015,3.0,2.0
corinthians,grêmio,2.0,2015,4.0,3.0
goiás,sportrecife,0.0,2015,2.0,0.0
joinvile,chapecoense,2.0,2015,1.0,1.0
flamengo,cruzeiro,0.0,2015,4.0,2.0
coritiba,internacional,1.0,2015,2.0,3.0
palmeira,figueirense,0.0,2015,1.0,2.0
corinthians,joinvile,0.0,2015,3.0,1.0
pontepreta,santos,0.0,2015,0.0,3.0
vasco,atléticopr,0.0,2015,1.0,2.0
grêmio,sãopaulo,1.0,2015,2.0,2.0
cruzeiro,atléticomg,2.0,2015,2.0,4.0
chapecoense,flamengo,1.0,2015,0.0,5.0
sportrecife,fluminense,0.0,2015,0.0,0.0
avaí,goiás,0.0,2015,1.0,2.0
fluminense,palmeira,1.0,2015,0.0,2.0
goiás,pontepreta,1.0,2015,2.0,1.0
joinvile,sportrecife,2.0,2015,0.0,1.0
figueirense,avaí,1.0,2015,0.0,2.0
atléticopr,grêmio,1.0,2015,2.0,2.0
internacional,corinthians,0.0,2015,3.0,3.0
cruzeiro,vasco,2.0,2015,2.0,2.0
santos,atléticomg,0.0,2015,3.0,3.0
sãopaulo,chapecoense,2.0,2015,2.0,0.0
flamengo,coritiba,1.0,2015,4.0,1.0
palmeira,grêmio,0.0,2015,2.0,3.0
internacional,figueirense,2.0,2015,4.0,0.0
pontepreta,fluminense,0.0,2015,2.0,0.0
corinthians,santos,0.0,2015,2.0,3.0
goiás,joinvile,0.0,2015,2.0,0.0
vasco,sportrecife,0.0,2015,2.0,1.0
atléticomg,flamengo,0.0,2015,2.0,3.0
avaí,sãopaulo,0.0,2015,2.0,2.0
coritiba,atléticopr,0.0,2015,2.0,0.0
chapecoense,cruzeiro,1.0,2015,0.0,1.0
fluminense,goiás,0.0,2015,0.0,2.0
grêmio,avaí,0.0,2015,2.0,3.0
atléticopr,pontepreta,1.0,2015,0.0,3.0
santos,internacional,0.0,2015,2.0,3.0
sãopaulo,palmeira,2.0,2015,1.0,3.0
flamengo,vasco,1.0,2015,3.0,3.0
figueirense,corinthians,1.0,2015,0.0,2.0
joinvile,atléticomg,2.0,2015,0.0,2.0
sportrecife,chapecoense,0.0,2015,1.0,0.0
cruzeiro,coritiba,0.0,2015,1.0,2.0
internacional,sportrecife,0.0,2015,3.0,2.0
coritiba,atléticomg,1.0,2015,2.0,2.0
sãopaulo,atléticopr,0.0,2015,1.0,0.0
flamengo,joinvile,0.0,2015,2.0,0.0
avaí,vasco,2.0,2015,3.0,3.0
goiás,figueirense,1.0,2015,2.0,0.0
santos,fluminense,0.0,2015,2.0,1.0
pontepreta,corinthians,2.0,2015,4.0,3.0
cruzeiro,grêmio,2.0,2015,2.0,2.0
chapecoense,palmeira,0.0,2015,0.0,3.0
atléticomg,internacional,0.0,2015,2.0,3.0
sportrecife,avaí,0.0,2015,2.0,3.0
joinvile,coritiba,0.0,2015,0.0,2.0
figueirense,flamengo,0.0,2015,1.0,2.0
palmeira,pontepreta,1.0,2015,2.0,3.0
fluminense,sãopaulo,0.0,2015,1.0,2.0
atléticopr,cruzeiro,2.0,2015,0.0,2.0
vasco,chapecoense,2.0,2015,2.0,1.0
corinthians,goiás,0.0,2015,2.0,1.0
grêmio,santos,0.0,2015,2.0,3.0
avaí,palmeira,1.0,2015,2.0,2.0
joinvile,figueirense,0.0,2015,1.0,2.0
cruzeiro,fluminense,0.0,2015,2.0,2.0
pontepreta,coritiba,0.0,2015,3.0,2.0
flamengo,internacional,1.0,2015,1.0,2.0
sãopaulo,vasco,2.0,2015,1.0,2.0
atléticopr,corinthians,1.0,2015,0.0,3.0
santos,goiás,0.0,2015,3.0,1.0
grêmio,chapecoense,1.0,2015,2.0,1.0
sportrecife,atléticomg,0.0,2015,2.0,3.0
fluminense,atléticopr,1.0,2015,2.0,0.0
internacional,joinvile,0.0,2015,2.0,2.0
figueirense,santos,2.0,2015,2.0,3.0
palmeira,sportrecife,1.0,2015,1.0,3.0
corinthians,flamengo,0.0,2015,3.0,1.0
vasco,grêmio,2.0,2015,2.0,2.0
coritiba,sãopaulo,1.0,2015,1.0,1.0
chapecoense,avaí,2.0,2015,2.0,1.0
goiás,cruzeiro,1.0,2015,0.0,3.0
atléticomg,pontepreta,0.0,2015,2.0,3.0
sãopaulo,sportrecife,0.0,2015,2.0,4.0
pontepreta,joinvile,0.0,2015,3.0,2.0
avaí,cruzeiro,2.0,2015,0.0,3.0
coritiba,figueirense,2.0,2015,0.0,2.0
grêmio,flamengo,0.0,2015,1.0,1.0
atléticomg,corinthians,1.0,2015,3.0,4.0
santos,palmeira,0.0,2015,2.0,1.0
chapecoense,atléticopr,2.0,2015,2.0,1.0
vasco,fluminense,1.0,2015,0.0,1.0
goiás,internacional,0.0,2015,0.0,3.0
internacional,pontepreta,0.0,2015,3.0,3.0
corinthians,coritiba,0.0,2015,4.0,0.0
atléticopr,avaí,0.0,2015,1.0,0.0
fluminense,chapecoense,1.0,2015,2.0,2.0
flamengo,goiás,0.0,2015,0.0,1.0
cruzeiro,sãopaulo,0.0,2015,2.0,2.0
figueirense,atléticomg,1.0,2015,1.0,2.0
palmeira,vasco,1.0,2015,1.0,0.0
joinvile,santos,2.0,2015,2.0,2.0
sportrecife,grêmio,0.0,2015,3.0,2.0
cruzeiro,sportrecife,0.0,2015,3.0,4.0
goiás,coritiba,1.0,2015,1.0,0.0
atléticopr,palmeira,2.0,2015,2.0,1.0
avaí,joinvile,0.0,2015,0.0,1.0
pontepreta,figueirense,1.0,2015,3.0,0.0
chapecoense,internacional,0.0,2015,2.0,3.0
grêmio,fluminense,0.0,2015,2.0,1.0
vasco,corinthians,2.0,2015,1.0,5.0
sãopaulo,atléticomg,0.0,2015,2.0,2.0
santos,flamengo,2.0,2015,2.0,1.0
palmeira,cruzeiro,2.0,2015,1.0,4.0
corinthians,sãopaulo,0.0,2015,4.0,3.0
joinvile,vasco,1.0,2015,0.0,1.0
internacional,grêmio,0.0,2015,3.0,2.0
atléticomg,goiás,2.0,2015,2.0,1.0
figueirense,chapecoense,2.0,2015,1.0,3.0
flamengo,pontepreta,2.0,2015,1.0,1.0
fluminense,avaí,0.0,2015,1.0,1.0
coritiba,santos,0.0,2015,1.0,1.0
sportrecife,atléticopr,2.0,2015,3.0,2.0
sãopaulo,figueirense,0.0,2015,3.0,1.0
fluminense,internacional,2.0,2015,2.0,3.0
avaí,pontepreta,0.0,2015,1.0,1.0
sportrecife,corinthians,0.0,2015,2.0,4.0
vasco,santos,0.0,2015,2.0,1.0
grêmio,atléticomg,0.0,2015,2.0,2.0
cruzeiro,joinvile,0.0,2015,3.0,0.0
chapecoense,goiás,1.0,2015,2.0,1.0
palmeira,coritiba,1.0,2015,0.0,2.0
atléticopr,flamengo,0.0,2015,1.0,1.0
corinthians,avaí,2.0,2015,3.0,2.0
santos,atléticopr,0.0,2015,1.0,2.0
pontepreta,sportrecife,1.0,2015,0.0,2.0
flamengo,palmeira,1.0,2015,1.0,0.0
internacional,cruzeiro,0.0,2015,2.0,3.0
atléticomg,chapecoense,0.0,2015,1.0,2.0
figueirense,fluminense,0.0,2015,1.0,2.0
coritiba,vasco,2.0,2015,3.0,3.0
goiás,sãopaulo,1.0,2015,2.0,2.0
joinvile,grêmio,1.0,2015,0.0,2.0
flamengo,sport,0.0,2016,1.0,0.0
palmeiras,atléticopr,0.0,2016,0.0,2.0
atléticomg,santos,0.0,2016,2.0,1.0
coritiba,cruzeiro,0.0,2016,3.0,3.0
santacruz,vitóriaba,0.0,2016,0.0,0.0
botafogo,sãopaulo,1.0,2016,0.0,3.0
figueirense,pontepreta,2.0,2016,2.0,0.0
corinthians,grêmio,2.0,2016,1.0,3.0
américamg,fluminense,1.0,2016,0.0,1.0
internacional,chapecoense,2.0,2016,2.0,1.0
pontepreta,palmeiras,0.0,2016,0.0,1.0
fluminense,santacruz,2.0,2016,2.0,1.0
cruzeiro,figueirense,2.0,2016,1.0,2.0
atléticopr,atléticomg,2.0,2016,1.0,2.0
santos,coritiba,0.0,2016,1.0,3.0
chapecoense,américamg,0.0,2016,1.0,0.0
sãopaulo,internacional,1.0,2016,4.0,2.0
vitóriaba,corinthians,0.0,2016,0.0,1.0
grêmio,flamengo,0.0,2016,2.0,1.0
sport,botafogo,2.0,2016,0.0,0.0
figueirense,santos,2.0,2016,1.0,2.0
botafogo,atléticopr,0.0,2016,0.0,1.0
américamg,vitóriaba,2.0,2016,0.0,1.0
flamengo,chapecoense,2.0,2016,1.0,1.0
palmeiras,fluminense,0.0,2016,1.0,2.0
santacruz,cruzeiro,0.0,2016,1.0,1.0
coritiba,sãopaulo,2.0,2016,3.0,3.0
corinthians,pontepreta,0.0,2016,0.0,1.0
internacional,sport,0.0,2016,2.0,0.0
atléticomg,grêmio,1.0,2016,2.0,3.0
cruzeiro,américamg,2.0,2016,1.0,0.0
atléticopr,figueirense,0.0,2016,1.0,1.0
chapecoense,santacruz,2.0,2016,1.0,2.0
sport,corinthians,1.0,2016,0.0,1.0
pontepreta,flamengo,1.0,2016,1.0,1.0
fluminense,botafogo,0.0,2016,1.0,1.0
vitóriaba,atléticomg,2.0,2016,1.0,2.0
sãopaulo,palmeiras,0.0,2016,2.0,2.0
santos,internacional,1.0,2016,2.0,3.0
grêmio,coritiba,0.0,2016,3.0,1.0
internacional,atléticopr,0.0,2016,4.0,1.0
santacruz,sport,1.0,2016,2.0,0.0
corinthians,santos,0.0,2016,2.0,1.0
coritiba,chapecoense,1.0,2016,1.0,1.0
botafogo,cruzeiro,1.0,2016,1.0,0.0
atléticomg,fluminense,2.0,2016,2.0,2.0
figueirense,sãopaulo,0.0,2016,1.0,3.0
américamg,pontepreta,1.0,2016,0.0,1.0
flamengo,vitóriaba,0.0,2016,2.0,1.0
palmeiras,grêmio,0.0,2016,2.0,4.0
atléticopr,santacruz,0.0,2016,1.0,2.0
corinthians,coritiba,0.0,2016,3.0,1.0
chapecoense,fluminense,2.0,2016,2.0,2.0
américamg,figueirense,0.0,2016,0.0,1.0
santos,botafogo,0.0,2016,1.0,1.0
vitóriaba,internacional,0.0,2016,1.0,4.0
sport,atléticomg,2.0,2016,1.0,0.0
